entry_id	source	part_of_speech	level	ukrainian	status	manual_emergency_first_pass_run_id	manual_emergency_second_pass_run_id	source_check	qa_reason
ox5000-eae218cc17da85168d23	equivalent	noun	B2	еквівалентний	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1845; definition_path=/us/definition/english/equivalent_1; stable_id=PASS; exact_definition='a thing, amount, word, etc. that is equal in value, meaning or purpose to something else'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a thing, amount, word, etc. that is equal in value, meaning or purpose to something else'; candidate='еквівалентний'; reverse='equivalent'; lexical=1.000; candidate_definition_similarity=0.376; reverse_definition_similarity=0.492; semantic=0.492; POS/language checks PASS.
ox5000-56b353657dba1a61f24a	era	noun	B2	ера (ніун): період часу, зазвичай в історії, який відрізняється від інших, через певні характеристики або події.	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1846; definition_path=/us/definition/english/era; stable_id=PASS; exact_definition='a period of time, usually in history, that is different from other periods because of particular characteristics or events'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a period of time, usually in history, that is different from other periods because of particular characteristics or events'; candidate='ера (ніун): період часу, зазвичай в історії, який відрізняється від інших, через певні характеристики або події.'; reverse='era (Neun): A period of time, usually in history that differs from others, because of certain characteristics or events.'; lexical=1.000; candidate_definition_similarity=0.797; reverse_definition_similarity=0.768; semantic=0.797; POS/language checks PASS.
ox5000-30d669c469a9c6d1e040	erupt	verb	B2	виверга́ти	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1849; definition_path=/us/definition/english/erupt; stable_id=PASS; exact_definition='when a volcano erupts or burning rocks, smoke, etc. erupt or are erupted , the burning rocks, etc. are thrown out from the volcano'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation	PASS: source-grounded second pass; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='when a volcano erupts or burning rocks, smoke, etc. erupt or are erupted , the burning rocks, etc. are thrown out from the volcano'; candidate='виверга́ти'; reverse='Eruptions'; lexical=1.000; candidate_definition_similarity=0.257; reverse_definition_similarity=0.591; semantic=0.591; POS/language checks PASS.
ox5000-ad62bcd01b35a0aa8cf5	essentially	adverb	B2	по суті (верб) коли ви думаєте про справжню, важливу або базову природу когось або чогось	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1857; definition_path=/us/definition/english/essentially; stable_id=PASS; exact_definition='when you think about the true, important or basic nature of somebody/something'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	"PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='when you think about the true, important or basic nature of somebody/something'; candidate='по суті (верб) коли ви думаєте про справжню, важливу або базову природу когось або чогось'; reverse=""essentially (verb) when you think of someone's true, important, fundamental nature or something""; lexical=1.000; candidate_definition_similarity=0.940; reverse_definition_similarity=0.853; semantic=0.940; POS/language checks PASS."
ox5000-ae44c8e9073abc0a1382	ethic	noun	B2	Етика (нун): моральні принципи, які контролюють або впливають на людину,	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1864; definition_path=/us/definition/english/ethic; stable_id=PASS; exact_definition='moral principles that control or influence a person’s behaviour'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='moral principles that control or influence a person’s behaviour'; candidate='Етика (нун): моральні принципи, які контролюють або впливають на людину,'; reverse='Ethics: moral principles that control or influence a person,'; lexical=1.000; candidate_definition_similarity=0.856; reverse_definition_similarity=0.866; semantic=0.866; POS/language checks PASS.
ox5000-b5fe4ca0cb57767b5696	ethnic	adjective	B2	етнічна (підприємець): пов'язана з групою або належить до групи людей, які поділяють культурну традицію.	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1866; definition_path=/us/definition/english/ethnic_1; stable_id=PASS; exact_definition='connected with or belonging to a group of people that share a cultural tradition'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	"PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='connected with or belonging to a group of people that share a cultural tradition'; candidate=""етнічна (підприємець): пов'язана з групою або належить до групи людей, які поділяють культурну традицію.""; reverse='ethnic (entrepreneur) is associated with a group or a group of people who share cultural tradition.'; lexical=1.000; candidate_definition_similarity=0.757; reverse_definition_similarity=0.699; semantic=0.757; POS/language checks PASS."
ox5000-d8b18880e169486d11a5	evaluation	noun	B2	оцінка	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1870; definition_path=/us/definition/english/evaluation; stable_id=PASS; exact_definition='the act of forming an opinion of the amount, value or quality of something after thinking about it carefully'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='the act of forming an opinion of the amount, value or quality of something after thinking about it carefully'; candidate='оцінка'; reverse='rating'; lexical=0.500; candidate_definition_similarity=0.494; reverse_definition_similarity=0.371; semantic=0.494; POS/language checks PASS.
ox5000-38fabc705df782f15f98	evident	adjective	B2	очевидний	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1884; definition_path=/us/definition/english/evident; stable_id=PASS; exact_definition='clear; easily seen'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation	PASS: source-grounded second pass; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='clear; easily seen'; candidate='очевидний'; reverse='obvious'; lexical=0.286; candidate_definition_similarity=0.701; reverse_definition_similarity=0.628; semantic=0.701; POS/language checks PASS.
ox5000-c10da450920e83775e89	evolution	noun	B2	Еволюція (нуун): повільний постійний розвиток рослин, тварин і т. д. протягом історії Землі, коли вони пристосовуються до змін в їхньому середовищі	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1888; definition_path=/us/definition/english/evolution; stable_id=PASS; exact_definition='the slow steady development of plants, animals, etc. during the history of the earth, as they adapt to changes in their environment'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='the slow steady development of plants, animals, etc. during the history of the earth, as they adapt to changes in their environment'; candidate='Еволюція (нуун): повільний постійний розвиток рослин, тварин і т. д. протягом історії Землі, коли вони пристосовуються до змін в їхньому середовищі'; reverse='Evolution: Slow and constant development of plants, animals and so forth throughout the history of the Earth, when they adapt to change in their environment'; lexical=1.000; candidate_definition_similarity=0.918; reverse_definition_similarity=0.947; semantic=0.947; POS/language checks PASS.
ox5000-7ff21e9a0227dd05a0e5	evolve	verb	B2	розвиватися	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1890; definition_path=/us/definition/english/evolve; stable_id=PASS; exact_definition='to develop gradually, especially from a simple to a more complicated form; to develop something in this way'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to develop gradually, especially from a simple to a more complicated form; to develop something in this way'; candidate='розвиватися'; reverse='developing'; lexical=0.375; candidate_definition_similarity=0.568; reverse_definition_similarity=0.651; semantic=0.651; POS/language checks PASS.
ox5000-3eaa6e8cecd547ed3cb7	exception	noun	B2	виняток	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=1903; definition_path=/us/definition/english/exception; stable_id=PASS; exact_definition='a person or thing that is not included in a general statement'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a person or thing that is not included in a general statement'; candidate='виняток'; reverse='exception'; lexical=1.000; candidate_definition_similarity=0.438; reverse_definition_similarity=0.273; semantic=0.438; POS/language checks PASS.
